DD/MM/YYYY HH:MM (UTC),Latitude (decimal degrees),Longitude (decimal degrees),Significant Wave Height (m),Peak Period (s)
13/12/2019 16:30 (UTC),-64.58695220947266,119.1595458984375,3.9530207088058154,9.846153846153847
13/12/2019 16:50 (UTC),-64.58695220947266,119.1595458984375,3.4353992484031406,14.222222222222221
13/12/2019 17:10 (UTC),-64.58695220947266,119.1595458984375,3.5215223222719807,14.222222222222221
13/12/2019 17:30 (UTC),-64.58695220947266,119.1595458984375,,
13/12/2019 17:50 (UTC),-64.62320709228516,118.96878051757812,3.8326902645685026,10.666666666666666
13/12/2019 18:10 (UTC),-64.62320709228516,118.96878051757812,3.6203021318150355,9.846153846153847
13/12/2019 18:30 (UTC),-64.62320709228516,118.96878051757812,3.244829564871976,10.24
13/12/2019 18:50 (UTC),-64.62320709228516,118.96878051757812,5.019470331891764,9.846153846153847
13/12/2019 19:10 (UTC),-64.62320709228516,118.96878051757812,3.5209206406607616,11.130434782608695
13/12/2019 19:50 (UTC),-64.62320709228516,118.96878051757812,3.3046871128780255,10.24
13/12/2019 20:10 (UTC),-64.63188171386719,118.90751647949219,4.068701216225371,28.444444444444443
13/12/2019 20:50 (UTC),-64.63188171386719,118.90751647949219,4.798846990257524,10.666666666666666
13/12/2019 21:10 (UTC),-64.63188171386719,118.90751647949219,4.487428119485195,9.846153846153847
13/12/2019 21:30 (UTC),-64.63188171386719,118.90751647949219,4.1670965327639,9.846153846153847
13/12/2019 21:50 (UTC),-64.63188171386719,118.90751647949219,3.1666458504271437,10.666666666666666
13/12/2019 22:10 (UTC),-64.63166809082031,118.8462905883789,3.8285841415734687,10.24
13/12/2019 22:30 (UTC),-64.63127899169922,118.83590698242188,3.413120839103761,10.666666666666666
13/12/2019 22:50 (UTC),-64.63127899169922,118.83590698242188,3.7921663953071025,10.666666666666666
13/12/2019 23:30 (UTC),-64.63226318359375,118.80891418457031,4.057242850904583,10.24
13/12/2019 23:50 (UTC),-64.63226318359375,118.80891418457031,3.1876332180232883,14.222222222222221
14/12/2019 00:10 (UTC),-64.63226318359375,118.80891418457031,3.833975422262971,10.666666666666666
14/12/2019 00:30 (UTC),-64.63226318359375,118.80891418457031,3.4909904027022414,9.846153846153847
14/12/2019 00:50 (UTC),-64.63226318359375,118.80891418457031,3.7711264598129017,8.827586206896552
14/12/2019 01:10 (UTC),-64.63226318359375,118.80891418457031,3.9671132837589265,11.636363636363637
14/12/2019 01:30 (UTC),-64.63226318359375,118.80891418457031,4.473432467519291,9.481481481481481
14/12/2019 01:50 (UTC),-64.63226318359375,118.80891418457031,4.037514896666392,10.666666666666666
14/12/2019 02:10 (UTC),-64.63226318359375,118.80891418457031,3.8711221896497627,10.24
14/12/2019 02:50 (UTC),-64.63226318359375,118.80891418457031,3.530623714868039,11.130434782608695
14/12/2019 03:10 (UTC),-64.63226318359375,118.80891418457031,3.3901549706820795,11.636363636363637
14/12/2019 03:30 (UTC),-64.63226318359375,118.80891418457031,3.930978641087117,11.130434782608695
