time,lat,lon,moments,bin,psd
324,-62.24395,124.69329,"[0.100161, 0.004138, 0.000197, 1.1e-05, 1e-06, 0.0]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.001649, 0.004498, 0.002622, 0.006237, 0.00237, 0.002923, 0.003874, 0.00534, 0.006955, 0.009439, 0.005276, 0.00576, 0.000789, 0.000526, 0.000877, 0.001669, 0.000838, 0.000186, 0.000332, 0.00028, 0.000214, 0.000255, 0.000165, 0.000305, 3.8e-05, 1.9e-05, 0.000147, 0.000149, 5.1e-05, 2.7e-05, 2.8e-05, 1.8e-05, 2.9e-05, 3.4e-05, 7.1e-05, 2.8e-05, 2.3e-05, 2.4e-05, 3e-05, 4e-05, 4.4e-05, 2.8e-05, 1.9e-05, 1.7e-05, 6e-06, 5e-06, 2e-06, 4e-06, 3e-06, 2e-06, 3e-06, 2e-06, 1e-06, 1e-06, 1e-06]"
327,-62.24927,124.772,"[0.141046, 0.005271, 0.000226, 1.1e-05, 1e-06, 0.0]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.00176, 0.001903, 0.000862, 0.002464, 0.002992, 0.004175, 0.00279, 0.003338, 0.008794, 0.012827, 0.005729, 0.002102, 0.002373, 0.000482, 0.001075, 0.001672, 0.001356, 0.000525, 7.2e-05, 0.000205, 0.00013, 0.000217, 0.000115, 9.7e-05, 8.6e-05, 0.000132, 9.6e-05, 9.1e-05, 2.9e-05, 9e-06, 1.7e-05, 1.9e-05, 1.5e-05, 2.4e-05, 2.5e-05, 1.6e-05, 1.8e-05, 1.9e-05, 4.1e-05, 2.7e-05, 4.3e-05, 2.3e-05, 2.8e-05, 2.7e-05, 3.3e-05, 2.8e-05, 2.7e-05, 1.8e-05, 1.1e-05, 7e-06, 6e-06, 3e-06, 2e-06, 1e-06, 2e-06]"
330,-62.23995,124.86557,"[0.098014, 0.003589, 0.000153, 8e-06, 1e-06, 0.0]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.001557, 0.001698, 0.002029, 0.002356, 0.002236, 0.003883, 0.004014, 0.002239, 0.00147, 0.001765, 0.002961, 0.001979, 0.001477, 0.003296, 0.002037, 0.000637, 0.00081, 0.000251, 8.1e-05, 0.000208, 0.000415, 0.000111, 6.1e-05, 3.4e-05, 7.8e-05, 0.000131, 5.6e-05, 1.1e-05, 3.2e-05, 5.8e-05, 3.3e-05, 4.2e-05, 1.2e-05, 7.9e-05, 1.6e-05, 2.2e-05, 1.9e-05, 9.6e-05, 3.9e-05, 3.6e-05, 4.1e-05, 9.5e-05, 9.1e-05, 5.8e-05, 2.7e-05, 2.7e-05, 3.7e-05, 3.1e-05, 9e-06, 4e-06, 7e-06, 5e-06, 5e-06, 4e-06, 3e-06]"
333,-62.22394,124.93514,"[0.088009, 0.003411, 0.000155, 8e-06, 1e-06, 0.0]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.001894, 0.00112, 0.000971, 0.003933, 0.000705, 0.00198, 0.00529, 0.00275, 0.004531, 0.005507, 0.003641, 0.001923, 0.002317, 0.00338, 0.002405, 0.001305, 0.000815, 9.6e-05, 0.000361, 0.000128, 0.000124, 7.8e-05, 8.4e-05, 6.6e-05, 4.8e-05, 3.3e-05, 2.7e-05, 4.6e-05, 3.5e-05, 2.1e-05, 8e-06, 1.9e-05, 3.3e-05, 4.4e-05, 3.6e-05, 2.3e-05, 5.1e-05, 1.7e-05, 1.8e-05, 2.1e-05, 1.3e-05, 7e-06, 1.9e-05, 7e-06, 2.3e-05, 9e-06, 1.1e-05, 7e-06, 8e-06, 5e-06, 3e-06, 4e-06, 3e-06, 2e-06, 3e-06]"
336,-62.2207,124.97224,"[0.166366, 0.006139, 0.000263, 1.3e-05, 1e-06, 0.0]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.002427, 0.000901, 0.002349, 0.003494, 0.004518, 0.005364, 0.015904, 0.006717, 0.014564, 0.00269, 0.004384, 0.004028, 0.001095, 0.000323, 0.001511, 0.000937, 0.000765, 0.000343, 0.000601, 0.000382, 0.000266, 0.00024, 0.000151, 3.8e-05, 4.8e-05, 9.4e-05, 4.7e-05, 2.9e-05, 9.2e-05, 6.5e-05, 5e-05, 8.1e-05, 1.4e-05, 6.9e-05, 7.2e-05, 8.6e-05, 1.4e-05, 3.1e-05, 3.4e-05, 4.6e-05, 4.2e-05, 5e-05, 2.5e-05, 1.4e-05, 1.1e-05, 1.2e-05, 8e-06, 7e-06, 4e-06, 8e-06, 7e-06, 5e-06, 2e-06, 2e-06, 2e-06]"
339,-62.23567,124.99469,"[0.17142, 0.007576, 0.00039, 2.3e-05, 1e-06, 0.0]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.001801, 0.002214, 0.003682, 0.005351, 0.013313, 0.011332, 0.001276, 0.004627, 0.007443, 0.035101, 0.007483, 0.011234, 0.003736, 0.008052, 0.007364, 0.012091, 0.001766, 0.001805, 0.002293, 0.000967, 0.001326, 0.000194, 0.000163, 0.000236, 0.000278, 9.4e-05, 7.5e-05, 5.5e-05, 4.6e-05, 5.8e-05, 5.1e-05, 1.7e-05, 7e-05, 2.3e-05, 3.7e-05, 5.6e-05, 2.2e-05, 4.2e-05, 1.5e-05, 2.5e-05, 2.7e-05, 1.5e-05, 1.8e-05, 1.1e-05, 1.3e-05, 9e-06, 9e-06, 1e-05, 8e-06, 6e-06, 2e-06, 2e-06, 1e-06, 2e-06, 1e-06]"
342,-62.26387,125.033,"[0.130644, 0.00531, 0.000255, 1.4e-05, 1e-06, 0.0]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.001552, 0.004157, 0.003159, 0.003453, 0.001826, 0.001772, 0.003879, 0.010679, 0.007357, 0.005262, 0.002722, 0.013158, 0.001437, 0.010739, 0.002514, 0.00434, 0.001259, 0.00068, 0.00124, 0.000925, 0.000513, 0.00012, 0.000215, 0.000169, 8.5e-05, 5.7e-05, 0.000146, 2.1e-05, 2.4e-05, 3e-05, 9e-06, 2.1e-05, 8e-06, 8e-06, 2.8e-05, 3.4e-05, 1.8e-05, 4e-05, 2.3e-05, 2.7e-05, 2.2e-05, 2.5e-05, 2.9e-05, 1.2e-05, 1.9e-05, 1.2e-05, 1e-05, 1.4e-05, 7e-06, 4e-06, 4e-06, 2e-06, 3e-06, 1e-06, 2e-06]"
345,-62.28646,125.03935,"[0.108806, 0.003947, 0.000162, 8e-06, 1e-06, 0.0]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.003796, 0.001227, 0.001388, 0.001501, 0.001829, 0.001349, 0.002146, 0.002182, 0.002233, 0.000717, 0.000698, 0.001741, 0.000664, 0.000706, 0.000717, 0.00045, 0.000307, 0.000261, 0.000176, 0.000128, 0.000546, 0.000416, 9.1e-05, 0.000152, 0.000425, 0.000118, 0.000232, 0.000151, 0.000173, 0.000164, 0.000253, 0.000204, 7.3e-05, 0.000193, 0.000125, 0.000217, 0.0002, 0.000195, 0.000151, 0.000149, 8.5e-05, 0.00018, 4.1e-05, 3.8e-05, 7.2e-05, 6e-05, 1.7e-05, 2e-05, 1.3e-05, 4e-06, 5e-06, 3e-06, 5e-06, 3e-06, 2e-06]"
348,-62.31914,125.0107,"[0.092793, 0.003359, 0.000132, 6e-06, 0.0, 0.0]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.004721, 0.005437, 0.003073, 0.000943, 0.001004, 0.000632, 0.000749, 0.000643, 0.000372, 0.000416, 0.000553, 0.000608, 0.000339, 0.000224, 0.000175, 0.000106, 2.9e-05, 8.3e-05, 0.000143, 0.000106, 0.000126, 7.1e-05, 7.7e-05, 5.5e-05, 4.8e-05, 1.3e-05, 1.3e-05, 3.8e-05, 3.9e-05, 1.6e-05, 3.5e-05, 4.2e-05, 1e-05, 2.7e-05, 3.1e-05, 2.8e-05, 2.3e-05, 2.8e-05, 1.2e-05, 1.9e-05, 1.5e-05, 1e-05, 6e-06, 5e-06, 7e-06, 6e-06, 8e-06, 8e-06, 4e-06, 3e-06, 4e-06, 3e-06, 5e-06, 3e-06, 2e-06]"
351,-62.34834,125.06483,"[0.071558, 0.002784, 0.000119, 6e-06, 0.0, 0.0]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.002522, 0.005096, 0.001909, 0.001241, 0.003775, 0.00138, 0.001872, 0.001914, 0.001803, 0.001461, 0.000338, 0.000568, 0.000191, 5.1e-05, 0.000124, 0.000124, 0.000111, 0.000131, 4.9e-05, 4.9e-05, 4.3e-05, 3e-05, 8.7e-05, 4.4e-05, 5.4e-05, 7.3e-05, 3.4e-05, 2.1e-05, 2.2e-05, 4e-05, 1.7e-05, 1.8e-05, 6e-06, 8e-06, 8e-06, 2.1e-05, 2e-05, 7e-06, 1.3e-05, 1.6e-05, 1.3e-05, 1.6e-05, 4e-06, 6e-06, 4e-06, 6e-06, 4e-06, 2e-06, 3e-06, 3e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06]"
354,-62.35892,125.15289,"[0.450176, 0.028829, 0.001975, 0.000141, 1e-05, 1e-06]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.001708, 0.007934, 0.015084, 0.017012, 0.022262, 0.007454, 0.039401, 0.061951, 0.056022, 0.048659, 0.043797, 0.039559, 0.063082, 0.156218, 0.078738, 0.048167, 0.0797, 0.07589, 0.030708, 0.049083, 0.008758, 0.002958, 0.010491, 0.00194, 0.002455, 0.000379, 0.000261, 0.000129, 5.6e-05, 2.7e-05, 7e-06, 2.8e-05, 2.5e-05, 2e-05, 3.6e-05, 4.5e-05, 1.6e-05, 2.8e-05, 1.5e-05, 2e-05, 1.3e-05, 2.4e-05, 9e-06, 2e-05, 1.1e-05, 6e-06, 9e-06, 4e-06, 3e-06, 4e-06, 3e-06, 2e-06, 2e-06, 1e-06, 1e-06]"
357,-62.35904,125.20788,"[11.311356, 0.84593, 0.063857, 0.004861, 0.000373, 2.9e-05]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.001506, 0.022882, 0.017023, 0.077992, 0.07476, 0.058363, 0.118034, 0.517459, 1.645043, 0.804256, 0.731528, 1.500889, 4.277107, 1.344897, 10.376157, 3.524553, 0.991539, 1.672001, 1.413909, 1.488032, 1.106141, 0.326072, 0.19861, 0.097602, 0.126247, 0.101725, 0.024706, 0.004218, 0.00575, 0.001596, 0.000953, 0.00081, 0.00054, 0.000242, 8.3e-05, 5.6e-05, 0.000104, 0.000232, 0.000114, 0.00012, 0.000115, 7.6e-05, 0.000101, 0.00026, 0.000241, 0.000395, 0.000246, 0.000124, 3.6e-05, 2.2e-05, 2.6e-05, 1.4e-05, 1.3e-05, 1.1e-05, 8e-06]"
360,-62.3654,125.26378,"[42.672249, 3.074294, 0.223653, 0.016429, 0.001219, 9.1e-05]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.003932, 0.09508, 0.086557, 0.185265, 0.334877, 0.686689, 0.988149, 5.323164, 5.534668, 17.718311, 1.89974, 11.129776, 14.218366, 7.344145, 11.455053, 9.494786, 15.262949, 4.040125, 4.38431, 2.045763, 0.837772, 0.259871, 0.375808, 0.096749, 0.2628, 0.11673, 0.102237, 0.015324, 0.011939, 0.003855, 0.007121, 0.001155, 0.002006, 0.000718, 0.000733, 0.000247, 0.000274, 0.000234, 0.000513, 0.000433, 0.00066, 0.003382, 0.003028, 0.004548, 0.009522, 0.002835, 0.002234, 0.001124, 0.000186, 7.4e-05, 6.6e-05, 0.000123, 0.000166, 0.000183, 3.5e-05]"
363,-62.38017,125.32009,"[75.243614, 5.640208, 0.426197, 0.032467, 0.002495, 0.000194]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.003637, 0.052522, 0.337555, 0.218579, 0.419157, 1.044261, 0.724608, 5.665604, 1.59267, 4.778571, 7.906705, 21.420263, 26.423761, 25.45191, 32.356907, 25.906818, 14.682017, 26.479048, 8.455398, 5.524477, 2.458665, 3.010649, 0.860167, 0.699757, 0.35209, 0.387705, 0.237714, 0.102519, 0.049255, 0.039388, 0.025363, 0.005807, 0.003768, 0.00378, 0.003829, 0.000733, 0.002418, 0.000802, 0.003278, 0.005003, 0.015296, 0.012141, 0.026054, 0.050523, 0.016045, 0.017384, 0.003973, 0.001085, 0.000764, 0.000492, 0.000218, 0.000139, 7.7e-05, 4.2e-05, 2.4e-05]"
366,-62.38564,125.35103,"[78.393478, 5.659783, 0.412415, 0.030358, 0.002262, 0.000171]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.00407, 0.048826, 0.027029, 0.582369, 0.854699, 1.093888, 2.580685, 7.996788, 6.488769, 6.645802, 36.750427, 23.377066, 26.64592, 20.99785, 19.511768, 15.60702, 18.365841, 10.639307, 4.330645, 1.097773, 2.009134, 0.813652, 0.877333, 1.261003, 0.855295, 0.442843, 0.190856, 0.068863, 0.04865, 0.034028, 0.011789, 0.009201, 0.014669, 0.013961, 0.006621, 0.010248, 0.004002, 0.004768, 0.012298, 0.007764, 0.013776, 0.04826, 0.036273, 0.06645, 0.043206, 0.011023, 0.005295, 0.004277, 0.001204, 0.00067, 0.000719, 0.002346, 0.001641, 0.000461, 0.00018]"
369,-62.38504,125.36218,"[61.141876, 4.419139, 0.322825, 0.02385, 0.001785, 0.000136]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.006723, 0.029845, 0.178532, 0.225682, 1.013196, 0.513663, 1.672426, 8.400477, 8.602965, 10.563615, 6.796018, 25.962294, 20.98107, 23.231466, 13.117898, 5.409344, 13.308261, 6.753083, 6.739929, 3.457625, 4.161445, 0.730075, 0.350627, 0.724705, 0.628663, 0.28973, 0.162953, 0.217635, 0.089971, 0.147301, 0.119653, 0.06085, 0.031249, 0.009399, 0.008357, 0.006344, 0.006293, 0.002751, 0.003231, 0.004829, 0.010744, 0.033301, 0.021025, 0.045335, 0.021951, 0.006316, 0.005366, 0.002582, 0.000876, 0.000351, 0.000196, 0.000186, 0.000221, 9.7e-05, 9.9e-05]"
372,-62.38472,125.35478,"[51.549271, 3.767427, 0.278318, 0.02079, 0.001573, 0.000121]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.003941, 0.093422, 0.111629, 0.433943, 0.912106, 0.559698, 1.234688, 2.730687, 4.586519, 7.333977, 9.614429, 14.73581, 30.844124, 15.490033, 13.42725, 7.768071, 9.801432, 5.56156, 3.50088, 2.92755, 4.765022, 1.698807, 1.748911, 0.571129, 0.308785, 0.507023, 0.239393, 0.032387, 0.080068, 0.087685, 0.109648, 0.045661, 0.022443, 0.008603, 0.005384, 0.004518, 0.004454, 0.00393, 0.003385, 0.00863, 0.017649, 0.022582, 0.031551, 0.037844, 0.029302, 0.010778, 0.00494, 0.002008, 0.00049, 0.00023, 0.000308, 0.000289, 0.000136, 5.5e-05, 2.6e-05]"
375,-62.39177,125.3549,"[41.322952, 3.097873, 0.234305, 0.017886, 0.00138, 0.000108]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.003705, 0.103571, 0.056247, 0.120408, 0.088378, 0.415381, 0.392307, 1.218454, 1.693152, 3.456745, 10.937176, 6.60291, 12.318264, 17.183874, 17.205633, 10.649564, 19.333143, 3.426718, 4.013381, 3.089571, 1.156597, 1.796406, 1.781384, 0.623282, 0.448047, 0.42344, 0.456322, 0.272522, 0.083577, 0.081432, 0.025531, 0.011173, 0.042465, 0.007892, 0.008712, 0.003961, 0.001751, 0.000687, 0.001978, 0.002301, 0.007188, 0.009102, 0.01653, 0.022178, 0.026681, 0.011164, 0.00329, 0.002194, 0.000509, 0.0002, 0.000245, 0.000134, 0.000127, 4.7e-05, 3.2e-05]"
